takenAt,watermark,battery,temperature,humidity
2021-06-24 22:17:00.486244,2,14.50484,37.5,48.5
2021-06-24 22:18:01.129940,1,14.50484,37.5,48.4
2021-06-24 22:19:01.932426,1,14.48629,37.6,48.5
2021-06-24 22:20:02.467176,2,14.50484,37.6,48.4
2021-06-24 22:21:03.201064,2,14.48629,37.6,48.4
2021-06-24 22:22:03.926406,1,14.50484,37.6,48.4
2021-06-24 22:23:04.730163,1,14.50484,37.7,48.4
2021-06-24 22:24:05.452480,1,14.48629,37.7,48.4
2021-06-24 22:25:06.178953,1,14.50484,37.7,48.4
2021-06-24 22:26:06.903467,1,14.48629,37.8,48.4
2021-06-24 22:27:07.626056,2,14.50484,37.8,48.3
2021-06-24 22:28:08.175113,1,14.50484,37.9,48.2
2021-06-24 22:29:08.898311,1,14.48629,37.9,48.2
2021-06-24 22:30:09.698773,2,14.50484,37.9,48.1
2021-06-24 22:31:10.298785,0,14.50484,37.9,48.2
2021-06-24 22:32:11.146529,2,14.48629,37.9,48.2
2021-06-24 22:33:11.961300,2,14.50484,38,48.3
2021-06-24 22:34:12.492782,2,14.48629,38,48.3
2021-06-24 22:35:13.160203,2,14.50484,38,48.3
2021-06-24 22:36:13.853280,1,14.50484,38.1,48.2
2021-06-24 22:37:14.547594,0,14.50484,38.1,48.2
2021-06-24 22:38:15.260019,0,14.50484,38.2,48.2
2021-06-24 22:39:16.114244,2,14.50484,38.3,48.3
2021-06-24 22:40:16.836261,3,14.48629,38.3,48.1
2021-06-24 22:41:17.535746,1,14.48629,38.5,48.2
2021-06-24 22:42:18.359718,1,14.50484,38.5,48
2021-06-24 22:43:18.947691,2,14.48629,38.7,48
2021-06-24 22:44:19.557762,1,14.50484,38.7,47.8
2021-06-24 22:45:20.278268,2,14.50484,38.7,47.7
2021-06-24 22:46:21.078773,1,14.48629,38.7,47.6
2021-06-24 22:47:21.802218,0,14.50484,38.8,47.7
2021-06-24 22:48:22.526862,3,14.48629,38.8,47.7
2021-06-24 22:49:23.350171,1,14.50484,38.8,47.7
2021-06-24 22:50:23.797554,2,14.48629,38.8,47.7
2021-06-24 22:51:24.519792,1,14.48629,38.7,47.6
2021-06-24 22:52:25.242274,0,14.50484,38.7,47.6
2021-06-24 22:53:26.041303,0,14.48629,38.7,47.6
2021-06-24 22:54:26.766444,2,14.50484,38.6,47.5
2021-06-24 22:55:27.491498,2,14.50484,38.7,47.6
2021-06-24 22:56:28.211134,0,14.50484,38.6,47.5
2021-06-24 22:57:28.761294,2,14.48629,38.5,47.5
2021-06-24 22:58:29.485130,1,14.48629,38.5,47.5
2021-06-24 22:59:30.206159,1,14.50484,38.5,47.5
2021-06-24 23:00:31.003437,2,14.50484,38.5,47.5
2021-06-24 23:01:31.727950,1,14.48629,38.5,47.5
2021-06-24 23:02:32.450647,0,14.50484,38.4,47.5
2021-06-24 23:03:33.174822,2,14.52339,38.5,47.6
2021-06-24 23:04:33.901690,1,14.50484,38.5,47.6
2021-06-24 23:05:34.446615,1,14.48629,38.6,47.6
2021-06-24 23:06:35.171366,3,14.48629,38.6,47.5
2021-06-24 23:07:35.893603,1,14.50484,38.7,47.4
2021-06-24 23:08:36.689933,2,14.50484,38.8,47.5
2021-06-24 23:09:37.413420,0,14.50484,38.8,47.4
2021-06-24 23:10:38.065576,1,14.48629,38.8,47.3
2021-06-24 23:11:38.861654,1,14.48629,38.9,47.2
2021-06-24 23:12:39.411090,2,14.50484,38.9,47.2
2021-06-24 23:13:40.132189,2,14.50484,39,47.2
2021-06-24 23:14:40.857823,2,14.48629,39,47.2
2021-06-24 23:15:41.528922,2,14.50484,39.1,47.1
2021-06-24 23:16:42.376430,2,14.48629,39.1,47
2021-06-24 23:17:43.102618,2,14.48629,39.1,47
2021-06-24 23:18:43.824794,2,14.48629,39.1,47
2021-06-24 23:19:44.374593,1,14.50484,39.2,46.9
2021-06-24 23:20:45.100514,2,14.48629,39.2,46.9
2021-06-24 23:21:45.824152,1,14.50484,39.3,46.8
2021-06-24 23:22:46.617023,2,14.50484,39.3,46.8
2021-06-24 23:23:47.340603,2,14.48629,39.4,46.6
2021-06-24 23:24:48.064963,2,14.48629,39.4,46.5
2021-06-24 23:25:48.788338,2,14.48629,39.5,46.5
2021-06-24 23:26:49.512577,1,14.50484,39.5,46.4
2021-06-24 23:27:50.063560,1,14.48629,39.5,46.3
2021-06-24 23:28:50.786114,0,14.48629,39.6,46.4
2021-06-24 23:29:51.579129,1,14.50484,39.6,46.3
2021-06-24 23:30:52.231324,0,14.50484,39.6,46.2
2021-06-24 23:31:53.025040,2,14.52339,39.7,46.2
2021-06-24 23:32:53.750706,1,14.50484,39.7,46.1
2021-06-24 23:33:54.470636,2,14.46774,39.8,46
2021-06-24 23:34:55.022805,1,14.48629,39.8,45.9
2021-06-24 23:35:55.745190,0,14.48629,39.8,45.8
2021-06-24 23:36:56.470653,2,14.50484,39.9,45.8
2021-06-24 23:37:57.193332,1,14.50484,39.9,45.7
2021-06-24 23:38:57.985333,1,14.50484,39.9,45.6
2021-06-24 23:39:58.641144,1,14.48629,39.9,45.5
2021-06-24 23:40:59.432340,2,14.48629,40,45.5
2021-06-24 23:41:59.984799,2,14.50484,40,45.3
2021-06-24 23:43:00.708694,1,14.50484,40.2,45.3
2021-06-24 23:44:01.431610,2,14.48629,40.2,45.1
2021-06-24 23:45:02.155294,2,14.48629,40.2,45
2021-06-24 23:46:02.947465,2,14.48629,40.3,45
2021-06-24 23:47:03.672141,3,14.50484,40.4,45
2021-06-24 23:48:04.394986,2,14.48629,40.5,44.8
2021-06-24 23:49:04.946753,2,14.48629,40.5,44.6
2021-06-24 23:50:05.671155,1,14.48629,40.6,44.5
2021-06-24 23:51:06.395043,0,14.48629,40.7,44.4
2021-06-24 23:52:07.116300,1,14.50484,40.7,44.3
2021-06-24 23:53:07.910636,2,14.48629,40.7,44.2
2021-06-24 23:54:08.633356,1,14.50484,40.7,44.1
2021-06-24 23:55:09.357492,2,14.52339,40.7,44.1
2021-06-24 23:56:09.977936,1,14.48629,40.7,44.1
2021-06-24 23:57:10.642605,1,14.50484,40.7,44.1
2021-06-24 23:58:11.371740,1,14.50484,40.6,44
2021-06-24 23:59:12.050658,2,14.50484,40.6,44
2021-06-25 00:00:12.876680,1,14.52339,40.6,44.1
2021-06-25 00:01:13.595997,2,14.48629,40.5,44.1
2021-06-25 00:02:14.172668,2,14.50484,40.6,44.1
2021-06-25 00:03:14.882478,1,14.50484,40.6,44.1
2021-06-25 00:04:15.594330,1,14.48629,40.5,43.9
2021-06-25 00:05:16.322740,2,14.50484,40.5,43.9
2021-06-25 00:06:17.046964,2,14.50484,40.5,44
2021-06-25 00:07:17.771458,1,14.50484,40.4,44
2021-06-25 00:08:18.560849,1,14.50484,40.4,44
2021-06-25 00:09:19.218813,2,14.50484,40.3,44
2021-06-25 00:10:20.007876,1,14.50484,40.3,44.1
2021-06-25 00:11:20.731631,1,14.50484,40.2,44.1
2021-06-25 00:12:21.289250,1,14.48629,40.2,44.1
2021-06-25 00:13:22.012520,1,14.50484,40.2,44.2
2021-06-25 00:14:22.734044,2,15.13548,40.1,44.2
2021-06-25 00:15:23.523438,0,15.11693,40.1,44.2
2021-06-25 00:16:24.183960,1,15.11693,40,44.2
2021-06-25 00:17:24.906885,2,15.09839,39.9,44.2
2021-06-25 00:18:25.695174,1,15.09839,39.9,44.3
2021-06-25 00:19:26.252531,1,15.09839,39.8,44.3
2021-06-25 00:20:26.975406,1,15.11693,39.8,44.4
2021-06-25 00:21:27.700215,2,15.09839,39.8,44.4
2021-06-25 00:22:28.425759,1,15.13548,39.8,44.4
2021-06-25 00:23:29.216321,1,15.07984,39.8,44.5
2021-06-25 00:24:29.941263,2,15.09839,39.8,44.5
2021-06-25 00:25:30.659491,1,15.09839,39.8,44.5
2021-06-25 00:26:31.383715,1,15.11693,39.8,44.5
2021-06-25 00:27:31.940635,1,15.07984,39.8,44.5
2021-06-25 00:28:32.665060,2,15.11693,39.8,44.5
2021-06-25 00:29:33.387903,1,15.09839,39.7,44.4
2021-06-25 00:30:34.113028,2,15.09839,39.7,44.5
2021-06-25 00:31:34.902343,1,15.11693,39.7,44.5
2021-06-25 00:32:35.558756,1,15.09839,39.6,44.4
2021-06-25 00:33:36.349498,1,15.11693,39.6,44.5
2021-06-25 00:34:37.073076,1,15.11693,39.5,44.5
2021-06-25 00:35:37.628726,1,15.09839,39.5,44.7
2021-06-25 00:36:38.353973,1,15.13548,39.4,44.6
2021-06-25 00:37:39.077101,2,15.11693,39.3,44.6
2021-06-25 00:38:39.864749,1,15.09839,39.2,44.7
2021-06-25 00:39:40.598628,0,15.09839,39.1,44.7
2021-06-25 00:40:41.252290,1,15.13548,39,44.7
2021-06-25 00:41:42.037644,1,15.13548,38.9,44.8
2021-06-25 00:42:42.762609,0,14.54193,38.8,44.9
2021-06-25 00:43:43.322694,0,14.46774,38.6,44.9
2021-06-25 00:44:44.046260,1,14.39355,38.5,45
2021-06-25 00:45:44.769565,2,14.31936,38.3,45
2021-06-25 00:46:45.494650,0,14.28226,38.1,45.1
2021-06-25 00:47:46.235785,0,14.28226,37.9,45.1
2021-06-25 00:48:47.003964,1,14.28226,37.6,45.2
2021-06-25 00:49:47.728302,0,14.22661,37.4,45.2
2021-06-25 00:50:48.284520,1,14.18952,37.2,45.4
2021-06-25 00:51:49.012697,1,14.17097,36.9,45.4
2021-06-25 00:52:49.735597,0,14.13387,36.6,45.4
2021-06-25 00:53:50.422401,0,14.11532,36.4,45.5
2021-06-25 00:54:51.186399,1,14.11532,36.2,45.6
2021-06-25 00:55:51.913166,0,14.05968,36,45.7
2021-06-25 00:56:52.694151,2,14.04113,35.8,45.8
2021-06-25 00:57:53.359533,1,14.02258,35.6,45.8
2021-06-25 00:58:54.141671,2,13.98548,35.3,45.8
2021-06-25 00:59:54.865286,1,13.98548,35.1,45.8
2021-06-25 01:00:55.745005,0,13.96694,35,45.9
2021-06-25 01:01:56.151694,2,13.94839,34.8,45.9
2021-06-25 01:02:56.876043,1,13.92984,34.6,45.9
2021-06-25 01:03:57.599202,0,13.91129,34.4,45.9
2021-06-25 01:04:58.322380,1,13.89274,34.3,46
2021-06-25 01:05:59.045016,0,13.91129,34.1,46
2021-06-25 01:06:59.770633,2,13.89274,34,46
2021-06-25 01:08:00.553236,0,13.89274,33.9,46
2021-06-25 01:09:01.217743,1,13.87419,33.7,46
2021-06-25 01:10:02.000639,0,13.87419,33.7,46.1
2021-06-25 01:11:02.724723,1,13.85564,33.5,46
2021-06-25 01:12:03.449727,0,13.8371,33.4,46
2021-06-25 01:13:04.173419,0,13.8371,33.3,46
2021-06-25 01:14:04.899080,1,13.81855,33.2,45.9
2021-06-25 01:15:05.460970,0,13.8,33.1,46
2021-06-25 01:16:06.184125,0,13.81855,32.9,45.9
2021-06-25 01:17:06.911916,0,13.8371,32.9,45.9
2021-06-25 01:18:07.634645,1,13.8,32.8,46
2021-06-25 01:19:08.360104,0,13.81855,32.6,45.9
2021-06-25 01:20:09.146527,0,13.8,32.5,46
2021-06-25 01:21:09.865310,1,13.81855,32.4,45.9
2021-06-25 01:22:10.555635,2,13.78145,32.3,45.9
2021-06-25 01:23:11.422899,1,13.81855,32.2,46
2021-06-25 01:24:11.945990,0,13.8,32.1,45.9
2021-06-25 01:25:12.635992,1,13.8,32,46
2021-06-25 01:26:13.445487,1,13.8,31.9,46
2021-06-25 01:27:14.053975,0,13.8,31.9,46
2021-06-25 01:28:14.767083,0,13.74435,31.8,46
2021-06-25 01:29:15.484186,1,13.7629,31.7,46
2021-06-25 01:30:16.221794,1,13.81855,31.6,46
2021-06-25 01:31:16.946171,0,13.8,31.5,46
2021-06-25 01:32:17.827840,0,13.78145,31.4,46
2021-06-25 01:33:18.393220,0,13.8,31.4,46
2021-06-25 01:34:19.118791,1,13.78145,31.3,46
2021-06-25 01:35:19.898689,0,13.78145,31.2,46
2021-06-25 01:36:20.621717,0,13.8,31.1,46
2021-06-25 01:37:21.289401,1,13.7629,31,46.1
2021-06-25 01:38:22.068870,0,13.8,31,46.1
2021-06-25 01:39:22.793931,0,13.78145,30.9,46.1
2021-06-25 01:40:23.517325,1,13.74435,30.9,46.1
2021-06-25 01:41:24.242285,0,13.78145,30.8,46.2
2021-06-25 01:42:24.966495,0,13.78145,30.7,46.2
2021-06-25 01:43:25.689155,0,13.7629,30.7,46.2
2021-06-25 01:44:26.258799,2,13.7629,30.6,46.2
2021-06-25 01:45:26.979674,1,13.7629,30.5,46.2
2021-06-25 01:46:27.702516,1,13.74435,30.5,46.2
2021-06-25 01:47:28.426825,0,13.8,30.4,46.3
2021-06-25 01:48:29.146721,0,13.78145,30.3,46.3
2021-06-25 01:49:29.871170,0,13.78145,30.2,46.2
2021-06-25 01:50:30.595644,1,13.7629,30.2,46.3
2021-06-25 01:51:31.314289,2,13.74435,30.1,46.3
2021-06-25 01:52:32.092378,0,13.7629,30,46.4
2021-06-25 01:53:32.815041,0,13.78145,29.9,46.3
2021-06-25 01:54:33.538354,1,13.78145,29.8,46.4
2021-06-25 01:55:34.262477,0,13.78145,29.8,46.4
2021-06-25 01:56:34.931951,0,13.78145,29.7,46.4
2021-06-25 01:57:35.707253,2,13.7629,29.6,46.5
2021-06-25 01:58:36.432693,0,13.78145,29.5,46.5
2021-06-25 01:59:37.155190,1,13.78145,29.4,46.5
2021-06-25 02:00:37.879334,1,13.74435,29.4,46.6
2021-06-25 02:01:38.446871,0,13.74435,29.3,46.6
2021-06-25 02:02:39.170947,0,13.78145,29.2,46.6
2021-06-25 02:03:39.893639,0,13.74435,29.1,46.6
2021-06-25 02:04:40.634136,1,13.7629,29.1,46.6
2021-06-25 02:05:41.341794,0,13.7629,29,46.6
2021-06-25 02:06:42.064979,0,13.74435,28.9,46.6
2021-06-25 02:07:42.787762,0,13.7629,28.9,46.7
2021-06-25 02:08:43.564107,0,13.74435,28.8,46.7
2021-06-25 02:09:44.289144,0,13.7629,28.7,46.7
2021-06-25 02:10:45.011711,0,13.74435,28.6,46.7
2021-06-25 02:11:45.735476,0,13.7629,28.6,46.8
2021-06-25 02:12:46.459765,0,13.7629,28.5,46.8
2021-06-25 02:13:47.182692,1,13.74435,28.4,46.8
2021-06-25 02:14:47.906273,1,13.74435,28.3,46.8
2021-06-25 02:15:48.629851,0,13.7629,28.3,46.8
2021-06-25 02:16:49.353361,1,13.74435,28.2,46.8
2021-06-25 02:17:49.924132,0,13.74435,28.2,46.9
2021-06-25 02:18:50.647588,1,13.72581,28.1,46.9
2021-06-25 02:19:51.371666,0,13.72581,28,46.9
2021-06-25 02:20:52.096358,0,13.7629,27.9,46.9
2021-06-25 02:21:52.819256,0,13.74435,27.9,47
2021-06-25 02:22:53.544505,0,13.72581,27.8,47
2021-06-25 02:23:54.267593,0,13.74435,27.8,47
2021-06-25 02:24:55.042644,0,13.74435,27.7,47
2021-06-25 02:25:55.765943,0,13.74435,27.6,47.1
2021-06-25 02:26:56.489752,0,13.74435,27.5,47
2021-06-25 02:27:57.212630,1,13.74435,27.4,47.1
2021-06-25 02:28:57.937028,1,13.72581,27.4,47.1
2021-06-25 02:29:58.659838,0,13.72581,27.3,47.2
2021-06-25 02:30:59.382679,0,13.74435,27.2,47.2
2021-06-25 02:32:00.079989,1,13.74435,27.1,47.2
2021-06-25 02:33:00.832970,0,13.74435,27.1,47.2
2021-06-25 02:34:01.404986,0,13.72581,27,47.2
2021-06-25 02:35:02.127739,0,13.74435,26.9,47.3
2021-06-25 02:36:02.852221,0,13.74435,26.9,47.3
2021-06-25 02:37:03.576903,0,13.74435,26.7,47.3
2021-06-25 02:38:04.264273,2,13.72581,26.7,47.4
2021-06-25 02:39:04.979146,1,13.72581,26.6,47.3
2021-06-25 02:40:05.697992,1,13.72581,26.6,47.4
2021-06-25 02:41:06.519300,0,13.72581,26.5,47.4
2021-06-25 02:42:07.243641,0,13.72581,26.4,47.5
2021-06-25 02:43:07.967164,0,13.74435,26.4,47.5
2021-06-25 02:44:08.691423,0,13.72581,26.3,47.5
2021-06-25 02:45:09.286435,0,13.72581,26.3,47.5
2021-06-25 02:46:10.222901,0,13.72581,26.2,47.5
2021-06-25 02:47:10.891243,0,13.72581,26.1,47.5
2021-06-25 02:48:11.660113,0,13.72581,26,47.6
2021-06-25 02:49:12.189162,0,13.74435,26,47.6
2021-06-25 02:50:12.874698,0,13.72581,25.9,47.6
2021-06-25 02:51:13.829723,0,13.72581,25.8,47.6
2021-06-25 02:52:14.306593,1,13.70726,25.7,47.6
2021-06-25 02:53:15.025872,1,13.72581,25.7,47.7
2021-06-25 02:54:15.743824,0,13.72581,25.6,47.7
2021-06-25 02:55:16.503025,0,13.72581,25.5,47.7
2021-06-25 02:56:17.227026,0,13.72581,25.4,47.7
2021-06-25 02:57:17.996575,0,13.72581,25.4,47.8
2021-06-25 02:58:18.719312,1,13.70726,25.3,47.8
2021-06-25 02:59:19.397230,1,13.70726,25.2,47.8
2021-06-25 03:00:20.169788,1,13.72581,25.2,47.8
2021-06-25 03:01:20.890873,0,13.72581,25.1,47.8
2021-06-25 03:02:21.613941,1,13.70726,25.1,47.9
2021-06-25 03:03:22.337246,0,13.72581,25,47.9
2021-06-25 03:04:23.063200,1,13.70726,24.9,47.9
2021-06-25 03:05:23.786091,0,13.70726,24.9,48
2021-06-25 03:06:24.359817,0,13.72581,24.8,48
2021-06-25 03:07:25.087299,0,13.72581,24.7,48
2021-06-25 03:08:25.809296,0,13.72581,24.7,48.1
2021-06-25 03:09:26.532715,1,13.72581,24.6,48.1
2021-06-25 03:10:27.259327,1,13.72581,24.5,48.2
2021-06-25 03:11:27.979849,1,13.72581,24.5,48.2
2021-06-25 03:12:28.703789,0,13.72581,24.4,48.2
2021-06-25 03:13:29.373479,0,13.72581,24.4,48.3
2021-06-25 03:14:30.196262,1,13.72581,24.3,48.3
2021-06-25 03:15:30.808364,0,13.70726,24.2,48.3
2021-06-25 03:16:31.643239,1,13.70726,24.1,48.3
2021-06-25 03:17:32.368547,0,13.72581,24.1,48.4
2021-06-25 03:18:33.091785,0,13.70726,24,48.4
2021-06-25 03:19:33.815178,0,13.72581,23.9,48.4
2021-06-25 03:20:34.538731,0,13.72581,23.9,48.5
2021-06-25 03:21:35.262824,0,13.72581,23.8,48.5
2021-06-25 03:22:35.840011,0,13.70726,23.8,48.6
2021-06-25 03:23:36.563462,1,13.70726,23.7,48.6
2021-06-25 03:24:37.288194,1,13.72581,23.6,48.7
2021-06-25 03:25:38.013681,3,13.72581,23.6,48.7
2021-06-25 03:26:38.736083,1,13.70726,23.6,48.8
2021-06-25 03:27:39.459153,0,13.72581,23.5,48.8
2021-06-25 03:28:40.183695,0,13.70726,23.4,48.8
2021-06-25 03:29:40.948942,0,13.70726,23.4,48.9
2021-06-25 03:30:41.673041,0,13.70726,23.3,48.8
2021-06-25 03:31:42.396711,1,13.70726,23.3,48.9
2021-06-25 03:32:43.118968,0,13.70726,23.2,48.9
2021-06-25 03:33:43.842897,0,13.70726,23.2,49
2021-06-25 03:34:44.568269,0,13.70726,23.1,49
2021-06-25 03:35:45.292342,1,13.70726,23,49
2021-06-25 03:36:46.015501,0,13.70726,23,49.1
2021-06-25 03:37:46.739159,0,13.70726,22.9,49.1
2021-06-25 03:38:47.320245,0,13.70726,22.8,49.1
2021-06-25 03:39:48.041626,0,13.70726,22.8,49.2
2021-06-25 03:40:48.765937,0,13.70726,22.7,49.2
2021-06-25 03:41:49.489258,0,13.70726,22.7,49.3
2021-06-25 03:42:50.213322,1,13.70726,22.6,49.3
2021-06-25 03:43:50.937247,0,13.70726,22.6,49.4
2021-06-25 03:44:51.660444,1,13.70726,22.5,49.4
2021-06-25 03:45:52.426700,0,13.70726,22.5,49.5
2021-06-25 03:46:53.150508,0,13.70726,22.4,49.4
2021-06-25 03:47:53.873481,0,13.70726,22.4,49.5
2021-06-25 03:48:54.596739,0,13.70726,22.3,49.5
2021-06-25 03:49:55.321120,0,13.70726,22.3,49.6
2021-06-25 03:50:56.043958,0,13.70726,22.2,49.6
2021-06-25 03:51:56.768301,1,13.68871,22.1,49.6
2021-06-25 03:52:57.493660,0,13.68871,22.1,49.7
2021-06-25 03:53:58.215864,2,13.70726,22,49.7
2021-06-25 03:54:58.945518,0,13.68871,22,49.7
2021-06-25 03:55:59.521346,0,13.70726,21.9,49.7
2021-06-25 03:57:00.245770,0,13.70726,21.9,49.8
2021-06-25 03:58:00.968296,0,13.70726,21.8,49.8
2021-06-25 03:59:01.702427,0,13.70726,21.7,49.8
2021-06-25 04:00:02.417123,0,13.68871,21.7,49.9
2021-06-25 04:01:03.140730,1,13.68871,21.6,49.9
2021-06-25 04:02:03.926443,1,13.70726,21.6,50
2021-06-25 04:03:04.530853,0,13.70726,21.5,50
2021-06-25 04:04:05.250036,0,13.68871,21.5,50
2021-06-25 04:05:06.074019,0,13.70726,21.4,50
2021-06-25 04:06:06.797407,0,13.68871,21.4,50.1
2021-06-25 04:07:07.520705,0,13.68871,21.3,50.1
2021-06-25 04:08:08.244864,0,13.70726,21.3,50.2
2021-06-25 04:09:08.836457,1,13.68871,21.2,50.2
2021-06-25 04:10:09.555166,0,13.68871,21.2,50.3
2021-06-25 04:11:10.316651,0,13.68871,21.1,50.3
2021-06-25 04:12:10.995471,1,13.68871,21.1,50.4
2021-06-25 04:13:11.908930,1,13.70726,21,50.4
2021-06-25 04:14:12.431950,0,13.68871,21,50.4
2021-06-25 04:15:13.256895,0,13.70726,20.9,50.4
2021-06-25 04:16:14.037968,1,13.70726,20.9,50.5
2021-06-25 04:17:14.576827,0,13.70726,20.8,50.5
2021-06-25 04:18:15.294683,1,13.68871,20.8,50.5
2021-06-25 04:19:16.012221,1,13.68871,20.7,50.6
2021-06-25 04:20:16.825891,0,13.68871,20.7,50.6
2021-06-25 04:21:17.549537,0,13.68871,20.6,50.6
2021-06-25 04:22:18.274178,0,13.68871,20.6,50.7
2021-06-25 04:23:18.997463,1,13.68871,20.6,50.7
2021-06-25 04:24:19.721853,1,13.70726,20.5,50.8
2021-06-25 04:25:20.446911,0,13.68871,20.5,50.8
2021-06-25 04:26:21.167536,1,13.68871,20.4,50.9
2021-06-25 04:27:21.893579,2,13.68871,20.4,50.9
2021-06-25 04:28:22.481232,0,13.68871,20.3,50.9
2021-06-25 04:29:23.202757,0,13.67016,20.3,51
2021-06-25 04:30:23.925269,1,13.68871,20.3,51.1
2021-06-25 04:31:24.649331,0,13.67016,20.2,51.1
2021-06-25 04:32:25.373275,0,13.68871,20.2,51.1
2021-06-25 04:33:26.095833,0,13.68871,20.1,51.2
2021-06-25 04:34:26.819559,1,13.68871,20.1,51.2
2021-06-25 04:35:27.580068,1,13.67016,20,51.2
2021-06-25 04:36:28.305430,1,13.67016,20,51.3
2021-06-25 04:37:29.026573,0,13.67016,20,51.4
2021-06-25 04:38:29.753113,0,13.67016,19.9,51.3
2021-06-25 04:39:30.476740,0,13.68871,19.9,51.4
2021-06-25 04:40:31.198788,0,13.67016,19.8,51.5
2021-06-25 04:41:31.924104,2,13.67016,19.8,51.5
2021-06-25 04:42:32.748175,2,13.67016,19.7,51.6
2021-06-25 04:43:33.370125,0,13.67016,19.7,51.6
2021-06-25 04:44:34.093980,0,13.67016,19.7,51.6
2021-06-25 04:45:34.682172,0,13.67016,19.6,51.7
2021-06-25 04:47:36.129575,0,13.67016,19.5,51.7
2021-06-25 04:48:36.854688,0,13.65161,19.5,51.8
2021-06-25 04:49:37.577842,0,13.67016,19.5,51.8
2021-06-25 04:50:38.303844,1,13.67016,19.4,51.8
2021-06-25 04:51:39.057519,0,13.67016,19.4,51.9
2021-06-25 04:52:39.784421,1,13.67016,19.3,51.9
2021-06-25 04:53:40.506149,0,13.65161,19.3,52
2021-06-25 04:54:41.229354,1,13.68871,19.2,52
2021-06-25 04:55:41.952837,0,13.67016,19.2,52
2021-06-25 04:56:42.677872,1,13.67016,19.2,52.1
2021-06-25 04:57:43.404931,0,13.65161,19.1,52.1
2021-06-25 04:58:44.123439,0,13.67016,19.1,52.2
2021-06-25 04:59:44.848415,1,13.67016,19.1,52.2
2021-06-25 05:00:45.573590,1,13.67016,19,52.2
2021-06-25 05:01:46.158963,0,13.65161,19,52.2
2021-06-25 05:02:46.883816,0,13.67016,18.9,52.3
2021-06-25 05:03:47.608159,1,13.67016,18.9,52.3
2021-06-25 05:04:48.332543,0,13.67016,18.9,52.4
2021-06-25 05:05:49.056057,0,13.65161,18.8,52.4
2021-06-25 05:06:49.780385,0,13.67016,18.8,52.4
2021-06-25 05:07:50.504285,1,13.67016,18.7,52.4
2021-06-25 05:08:51.260328,1,13.65161,18.7,52.5
2021-06-25 05:09:51.982624,0,13.67016,18.7,52.6
2021-06-25 05:10:52.705765,1,13.67016,18.6,52.6
2021-06-25 05:11:53.429290,0,13.65161,18.6,52.6
2021-06-25 05:12:54.152441,0,13.67016,18.6,52.7
2021-06-25 05:13:54.875867,0,13.65161,18.5,52.7
2021-06-25 05:14:55.600914,0,13.65161,18.5,52.7
2021-06-25 05:15:56.322413,0,13.67016,18.4,52.7
2021-06-25 05:16:57.045323,0,13.65161,18.4,52.8
2021-06-25 05:17:57.636980,1,13.65161,18.4,52.8
2021-06-25 05:18:58.369838,0,13.67016,18.3,52.8
2021-06-25 05:19:59.084213,1,13.65161,18.3,52.9
2021-06-25 05:20:59.808151,1,13.65161,18.3,52.9
2021-06-25 05:22:00.533443,1,13.65161,18.2,52.9
2021-06-25 05:23:01.254986,1,13.65161,18.2,53
2021-06-25 05:24:01.981160,0,13.65161,18.2,53
2021-06-25 05:25:02.702072,0,13.65161,18.1,53
2021-06-25 05:26:03.457186,2,13.65161,18.1,53.1
2021-06-25 05:27:04.086019,0,13.65161,18.1,53.1
2021-06-25 05:28:04.829735,0,13.65161,18,53.1
2021-06-25 05:29:05.529196,0,13.65161,18,53.2
2021-06-25 05:30:06.350795,0,13.65161,18,53.2
2021-06-25 05:31:07.076223,0,13.65161,18,53.3
2021-06-25 05:32:07.797138,0,13.65161,17.9,53.3
2021-06-25 05:33:08.397022,0,13.65161,17.9,53.3
2021-06-25 05:34:09.112125,0,13.65161,17.9,53.3
2021-06-25 05:35:09.826621,1,13.65161,17.8,53.3
2021-06-25 05:36:10.544475,0,13.65161,17.8,53.4
2021-06-25 05:37:11.322756,1,13.63306,17.8,53.4
2021-06-25 05:38:12.001811,0,13.65161,17.8,53.5
2021-06-25 05:39:12.697714,0,13.65161,17.7,53.5
2021-06-25 05:40:13.670698,0,13.65161,17.7,53.5
2021-06-25 05:41:14.133624,0,13.65161,17.7,53.5
2021-06-25 05:42:14.849930,0,13.65161,17.7,53.6
2021-06-25 05:43:15.569122,0,13.63306,17.7,53.6
2021-06-25 05:44:16.378893,0,13.65161,17.6,53.6
2021-06-25 05:45:17.104257,0,13.65161,17.6,53.6
2021-06-25 05:46:17.827150,1,13.65161,17.6,53.7
2021-06-25 05:47:18.553105,0,13.63306,17.5,53.7
2021-06-25 05:48:19.278298,0,13.65161,17.5,53.7
2021-06-25 05:49:20.000637,0,13.65161,17.4,53.7
2021-06-25 05:50:20.723079,0,13.65161,17.4,53.7
2021-06-25 05:51:21.317549,0,13.63306,17.4,53.8
2021-06-25 05:52:22.040316,0,13.65161,17.3,53.8
2021-06-25 05:53:22.765968,1,13.65161,17.3,53.9
2021-06-25 05:54:23.488229,1,13.65161,17.3,53.9
2021-06-25 05:55:24.211797,0,13.65161,17.3,53.9
2021-06-25 05:56:24.937135,0,13.63306,17.2,53.9
2021-06-25 05:57:25.661381,1,13.63306,17.2,53.9
2021-06-25 05:58:26.384218,0,13.63306,17.2,54
2021-06-25 05:59:27.134297,0,13.65161,17.2,54
2021-06-25 06:00:27.858078,0,13.65161,17.1,54
